"chat","yhat"
0,16.270855469284
0,15.5070311548592
0,14.0205289852477
0,12.9482421112641
0,15.0359731647786
0,13.5585523728155
0,17.1467164409114
1,14.7650850823324
0,16.533381781462
0,16.3256525528879
0,16.5497517569009
0,13.1060885078027
1,14.8998204315546
0,13.6606719180913
0,13.8175665721871
0,11.4270661846211
0,12.5805930962521
0,13.690026222059
0,10.4353648125886
1,14.9852148219381
0,13.7749290573424
0,14.8785744165422
0,13.2965891038949
0,11.0621533591792
1,13.6215608630243
1,11.8670381960255
0,10.8884825363026
0,12.9649953202971
0,16.6948365920828
0,13.3600951220845
0,14.9548666355563
0,14.8255993100574
0,13.6666972114963
0,12.5527888882866
0,15.0803125712432
1,12.2709963313263
0,12.8569641956713
0,13.0899737938382
0,15.6695032807487
0,12.5076965890078
0,15.5744132680771
0,16.2735010097628
0,14.3787886079387
0,12.5413659265662
1,12.9786911581086
1,13.9306253764399
0,13.7404633884092
0,14.8260528525673
0,15.9232509080353
0,9.47953466932075
0,12.1528326081418
0,14.1939856957833
0,13.3441188654829
0,12.4093527017762
0,15.2345201464987
0,14.898833230819
0,11.5433201739288
0,15.9846287397082
0,10.9414357501961
0,12.6545774391226
0,15.4404345387998
0,15.424729187346
0,13.2992492619191
0,11.9095840334138
0,13.3666456255834
0,15.6083211246596
0,12.2420637475451
0,13.3866530187952
0,14.9404076876103
0,15.9315978597087
0,12.1636027508862
0,10.6275868531188
0,15.3646411441468
1,13.2299996244958
0,12.2623440358066
0,13.1887470655492
0,14.6190253941297
0,13.2048770897275
0,16.2148011792079
0,17.7704999096321
0,14.211138155344
0,12.6207365871828
0,12.1719295856549
1,15.4099819551006
0,13.0411987033946
1,14.4361606513291
0,13.811548267229
0,14.4603845283572
0,14.2763059445022
1,15.6530779453833
0,13.1862596023216
0,11.9077831076803
1,11.1881775543572
1,15.346550316572
0,13.2926302873367
0,13.4547814829857
0,12.7671441863866
1,12.9685404328952
0,14.241725286869
0,13.7917900467104
0,15.4424968538196
0,12.8315058456569
0,12.1847016984674
1,13.7393994876562
0,13.5457789470324
0,12.2447691638426
1,16.7775061449883
0,14.3109122735366
0,14.310909811999
0,13.2931874265334
0,14.2079451075413
1,13.763787799982
0,12.5919389323549
0,12.2256991004018
0,13.3188194792709
0,12.439524342942
0,12.3966555544291
0,15.4082635127554
1,13.4245610567011
0,12.8929183848137
0,14.8208791058407
1,14.1272123333174
1,15.0774302770149
0,12.1209705083465
1,13.3885138929466
0,13.99929270756
0,12.7344828465303
0,12.1466720050984
0,14.2412500056824
0,15.4601413635949
0,16.3714326138155
0,12.8005395561565
0,15.7379248803695
1,10.8002096145203
1,12.5745230612101
0,13.709551858135
0,11.6998463860136
0,13.9843499539608
0,15.1388602535756
0,14.5119507038505
0,13.8295094183126
0,14.8971806595591
0,15.7347620843897
0,13.0817236687818
0,15.4677663575474
0,14.4947527754025
1,12.2265141082715
0,14.8891310971957
0,13.6871794376411
1,12.6085923280232
1,15.8902035978106
0,15.1528685982042
0,17.3908276879808
0,15.3255894489886
1,18.5980536661227
0,14.6993093508948
1,13.3191082398689
0,11.3697903828816
0,14.7215482354885
0,14.8050947261014
1,14.4789962236699
0,14.690015505934
0,13.9184606118511
0,17.4636203183056
0,16.9835853436519
0,14.3839631787708
0,16.2676808797581
0,10.532319205759
0,15.8078809050078
0,15.8102654120288
0,14.1371626092264
0,14.5684783588445
0,15.8135313659908
0,13.8925429673871
0,14.8742645275667
1,12.9171439899808
0,18.1506506988981
1,11.8483947593741
0,15.9798902205692
0,11.2525279536037
1,17.5976486622075
0,14.4732024017874
0,12.4291290393691
0,15.2191443073373
0,15.9712361135201
1,14.8641170925815
0,16.3772497286935
0,14.6497744612585
0,12.8239272236467
1,14.1371933968698
0,13.4316688393619
0,11.8349526329077
0,15.4668000229956
1,13.9627181032005
0,16.971755608288
0,14.3244524499974
0,13.0020465020283
0,13.6461934536115
0,16.5758682710811
0,12.0578012522407
0,15.2047536759913
0,13.3592925953489
1,16.5235890308927
0,14.0164369426926
0,13.8962611724484
1,15.9235702303332
0,14.2884031266865
0,15.5018788226579
0,14.4261134848872
0,11.0357260763569
0,15.1221985372314
0,14.9193250986713
0,13.4348849229369
0,14.2987094664811
0,13.5087470993235
0,15.5192045533941
0,12.0071122093091
0,13.9300276754422
0,11.9472428103281
0,12.0587339355373
0,12.7081725696802
0,14.4020278155318
0,15.5291509362061
1,16.3089803563958
0,16.4204633686268
0,15.1535794421094
0,14.3731697555825
0,13.1292468427087
0,13.2483385396566
0,15.5327679281594
0,11.2227144838991
1,12.9915444405314
0,13.1075859350852
0,15.8589063660976
0,12.3015477081778
1,16.6748533727696
0,15.7454289621149
0,15.119140139658
0,12.4832319202223
0,11.75337443969
0,15.5577468986546
0,16.655839231808
1,11.8447061836556
0,15.0162635771542
0,14.8818106338157
0,13.0525128993963
1,13.6595213547089
0,13.5362086486198
0,14.6519911817563
1,15.2317547171605
0,14.7435871075005
1,15.1494841704173
0,12.4105017690611
0,14.0896760853252
0,13.6740128931424
0,12.2375892562074
0,12.6781002364107
0,13.9136435001911
0,16.483357349426
0,13.5325505711949
0,12.3769688730913
0,15.634229767688
0,13.2295958004
0,13.9475688757834
0,13.3858838556776
0,13.1274607609237
0,14.5666058041638
0,15.2701405415666
0,12.3866602206539
1,12.6596770563017
0,13.9974133805807
0,16.2478610041549
0,14.4374195839907
0,13.2802739038885
0,14.8013876907998
0,15.0410736122461
0,14.3045209581411
0,13.3871537012484
0,11.4885175059458
0,13.5626047197128
0,13.5703418660898
0,14.7158750141731
0,12.5516003106848
0,14.8341695629139
0,13.5433467901558
0,13.8505427221956
0,13.0411338244233
1,11.3003059078244
0,13.7972389847064
0,14.2834982696103
0,11.4520865966615
1,17.1427314008322
0,13.6604906853046
1,16.1813702792324
0,13.8251302698643
0,12.8216001828771
0,13.761646150191
0,14.8477582984747
1,14.1529953281053
0,13.7388034618968
0,13.7027577064064
1,12.0111344468122
0,10.9744742981063
0,14.2881220053464
0,12.9326911474288
1,13.4712389771943
0,12.6703311611761
0,13.8396286798173
0,14.9661427720287
0,13.6599937748462
0,11.5744593368078
0,15.5731113321941
0,12.0720164731197
1,14.1517108736544
0,11.7749940883762
0,13.5137086135553
0,14.6570961631816
0,12.1678570214438
0,12.2432920002594
1,13.535278791438
0,13.6255704098833
0,12.8759345700227
0,16.3296204738317
0,13.3061789386795
0,13.766675394268
0,12.0610213237396
0,15.4017360360405
0,15.3936798143944
0,12.8675397215583
0,16.6611770162789
0,13.5577500998072
0,13.1560280212093
0,13.8447464996896
0,16.0262801733732
0,14.126305643697
0,13.9381863158204
0,15.2746102328938
0,14.1811042096266
0,12.4249338739966
1,12.2300807124122
0,12.0475430856203
0,14.4956819856411
1,14.2838592932253
0,12.0399276783621
0,15.1798811312566
0,12.1591256710232
0,12.4863914920207
0,14.7139748246197
0,13.1912374645
0,15.806426965849
0,15.9434089956738
0,14.861157784568
0,13.9055757732262
0,13.236569202125
0,14.8527103578406
0,15.6958532080209
0,14.982450976666
0,16.1459816566804
0,12.5451474233742
0,15.1057372981098
0,13.5300032014284
0,13.1781607145372
0,13.7376813780389
0,12.6188862593797
0,12.9435165585384
0,14.3122855861408
0,10.6787220503215
1,13.5949901966133
0,12.991212824655
1,13.5393162475661
0,14.8101912861883
0,13.503305045512
0,11.4379718130826
0,15.6476497410989
0,14.4887664527736
0,12.741913808115
0,12.5352518276588
0,13.5618213265863
0,14.6652155624832
1,12.2244574943611
0,10.820476218457
0,12.0167288733666
0,12.280891412066
0,11.5546696466186
0,11.7905537505252
0,14.7252418306242
0,15.6003510989738
0,13.162204457463
0,13.3393080554776
0,15.3096035407486
0,15.1315555298852
0,14.6946661058726
1,15.8873656812109
0,12.5751736465085
0,12.2956387587181
0,10.8904145214417
0,15.1970353777777
0,13.8413932076956
1,13.7706477841679
0,11.2837325267692
0,12.9736137078469
1,12.7739395068147
0,14.9050897624367
0,13.1566864140158
0,13.4220553414063
0,13.4806539186326
0,12.6305498714338
0,15.6993168656046
0,10.6195164550134
1,15.8843827261328
0,16.286499586222
1,16.0521807100918
0,13.1709730123787
0,11.0917297417406
0,16.3549981497268
0,14.2353065674033
0,10.4642421472374
1,16.8931220540314
1,15.489899840312
0,12.7038802229662
0,14.6335193393065
0,11.9705654267979
0,12.195546977911
1,14.4975994970417
0,12.7459475247984
0,14.1648415230306
0,15.0019563284927
0,14.9030321973814
0,15.6859808284542
0,15.1826573233146
0,13.932733350639
0,16.6995280997272
0,14.0357977133799
0,14.1197907449742
0,13.353901484781
0,12.625911641537
0,12.251811761048
0,15.7038850493991
0,12.6540621158604
1,14.2886591935749
0,12.5057459481926
0,13.9356858199864
0,14.8148632978375
0,13.0810210911087
0,13.5712816317612
0,14.4030885103802
0,12.2917166168012
0,12.0456137811456
0,13.3271134171285
0,11.5181557963162
0,13.3752887691018
0,14.1818794729824
0,14.290099619231
1,13.3086956322311
0,13.2309193748853
0,11.5891445395738
0,10.9670714744641
0,13.1309974342772
0,16.5553216455324
1,14.7705064371628
0,15.5200840856275
1,14.0888790070569
0,13.320700264666
0,13.4710017784615
0,14.5672262950778
0,13.3395666880657
0,14.3205858219705
0,11.904970352944
0,13.2086973257086
1,14.7447785590576
1,14.6100654537253
0,13.1257017176096
0,15.6585935633742
0,12.4895626571455
0,14.2634521798935
0,12.3897209434671
0,12.5602521532047
0,14.3558780730848
0,13.0652642755306
0,11.4287701545623
1,12.4537049872382
0,16.1957331630735
0,15.5993010563992
0,13.3505494430006
0,15.2872277534598
0,12.1181721185238
1,16.499313591715
0,16.0485417924132
0,12.5377128372819
1,13.5010957276836
0,11.6213007471743
0,15.4800236418441
1,13.7780393695019
0,11.5844518192387
0,13.2174586829465
0,11.082841306686
0,13.5234298256372
0,12.4520755101742
0,16.3977264006987
0,15.647282504496
0,12.0411660193024
0,13.2098017898702
0,13.5250633306078
0,15.7441480368113
0,12.3952886570127
0,15.4222993909235
1,13.3170817315281
0,14.1046845728229
0,15.5615071731164
0,11.7146925059494
0,12.3341276653876
0,16.5035045252092
0,12.736772279489
0,14.1061166588881
0,14.2717755123052
0,14.5650247454278
0,13.2658711016448
0,14.1505979055449
1,17.6289025183694
1,12.652557130873
0,12.8336301035606
1,15.5045209064551
0,12.5300070079777
1,15.2660961267719
0,15.2719296665479
0,13.1667547471566
0,14.3904319453795
0,13.4910213656086
0,15.0869646967196
0,15.0986609069921
1,14.7950646746949
0,13.9412637146938
0,14.3791834974174
0,14.3176106188552
0,12.8695028509936
0,16.3205418752945
0,14.2195473243022
0,13.2763645481881
1,14.3013749331188
0,13.5942358223825
1,11.3829242227729
0,13.2901183983641
0,16.9087699124159
0,17.3724316389523
0,16.67418905541
0,10.9069068924597
0,12.4424313827247
0,13.9375681012062
0,14.5046484478135
0,14.5977111204742
0,11.8921209677685
1,12.4689814305751
0,13.2598774645625
0,13.8316169430717
0,13.4625828156339
0,14.1302111174558
0,14.5920351173731
0,14.8518194024647
0,13.3919109766674
0,15.5343467022314
0,11.4036231777437
0,15.8847314846273
0,13.1007737239311
1,15.9763779696319
0,12.9481454200258
0,12.7914037344491
0,13.7228776800261
0,13.0230314921293
0,12.6090681317179
0,15.5581995112591
1,15.8900115976511
0,11.3119732795993
0,15.1319528453429
0,14.6727908681658
0,13.0381960287268
1,13.2243785147896
0,13.3715697673617
1,13.2500784685582
0,13.8164478615538
1,15.82814243122
0,15.7154502442629
0,13.4283680400505
0,14.0875452577688
0,12.4178671695296
0,16.3589779394691
0,13.9647910308473
0,12.8653161749658
0,12.1911458126421
1,14.9603000105398
0,14.6523504821449
0,14.044026836848
0,14.3862256078272
0,13.6501409100242
0,13.4996156176127
0,16.0364565565179
1,11.5450785110042
0,14.641796059302
